DATE,TICKER,actual_return,expected_return_capm,capm_error,expected_return_mkt,mkt_error
2019-12-31,MCD,0.016094,0.012665172327996384,0.0034288276720036166,0.01955078171433991,-0.003456781714339909
2019-01-02,PG,-0.027405,-0.041476515270134046,0.014071515270134047,-0.03816866111678137,0.01076366111678137
2019-01-03,PG,-0.027405,-0.041476515270134046,0.014071515270134047,-0.03816866111678137,0.01076366111678137
2019-01-04,PG,-0.027405,-0.041476515270134046,0.014071515270134047,-0.03816866111678137,0.01076366111678137
2019-01-07,PG,-0.027405,-0.041476515270134046,0.014071515270134047,-0.03816866111678137,0.01076366111678137
2019-01-08,PG,-0.027405,-0.041476515270134046,0.014071515270134047,-0.03816866111678137,0.01076366111678137
2019-01-09,PG,-0.027405,-0.041476515270134046,0.014071515270134047,-0.03816866111678137,0.01076366111678137
2019-01-10,PG,-0.027405,-0.041476515270134046,0.014071515270134047,-0.03816866111678137,0.01076366111678137
2019-01-11,PG,-0.027405,-0.041476515270134046,0.014071515270134047,-0.03816866111678137,0.01076366111678137
2019-01-14,PG,-0.027405,-0.041476515270134046,0.014071515270134047,-0.03816866111678137,0.01076366111678137
2019-01-15,PG,-0.027405,-0.041476515270134046,0.014071515270134047,-0.03816866111678137,0.01076366111678137
2019-01-16,PG,-0.027405,-0.041476515270134046,0.014071515270134047,-0.03816866111678137,0.01076366111678137
2019-01-17,PG,-0.027405,-0.041476515270134046,0.014071515270134047,-0.03816866111678137,0.01076366111678137
2019-01-18,PG,-0.027405,-0.041476515270134046,0.014071515270134047,-0.03816866111678137,0.01076366111678137
2019-01-22,PG,-0.027405,-0.041476515270134046,0.014071515270134047,-0.03816866111678137,0.01076366111678137
2019-01-23,PG,-0.027405,-0.041476515270134046,0.014071515270134047,-0.03816866111678137,0.01076366111678137
2019-01-24,PG,-0.027405,-0.041476515270134046,0.014071515270134047,-0.03816866111678137,0.01076366111678137
2019-01-25,PG,-0.027405,-0.041476515270134046,0.014071515270134047,-0.03816866111678137,0.01076366111678137
2019-01-28,PG,-0.027405,-0.041476515270134046,0.014071515270134047,-0.03816866111678137,0.01076366111678137
2019-01-29,PG,-0.027405,-0.041476515270134046,0.014071515270134047,-0.03816866111678137,0.01076366111678137
2019-01-30,PG,-0.027405,-0.041476515270134046,0.014071515270134047,-0.03816866111678137,0.01076366111678137
2019-01-31,PG,0.057302,0.04074009833419975,0.016561901665800252,0.04154552849476324,0.015756471505236756
2019-02-01,PG,0.057302,0.04074009833419975,0.016561901665800252,0.04154552849476324,0.015756471505236756
2019-02-04,PG,0.057302,0.04074009833419975,0.016561901665800252,0.04154552849476324,0.015756471505236756
2019-02-05,PG,0.057302,0.04074009833419975,0.016561901665800252,0.04154552849476324,0.015756471505236756
2019-02-06,PG,0.057302,0.04074009833419975,0.016561901665800252,0.04154552849476324,0.015756471505236756
2019-02-07,PG,0.057302,0.04074009833419975,0.016561901665800252,0.04154552849476324,0.015756471505236756
2019-02-08,PG,0.057302,0.04074009833419975,0.016561901665800252,0.04154552849476324,0.015756471505236756
2019-02-11,PG,0.057302,0.04074009833419975,0.016561901665800252,0.04154552849476324,0.015756471505236756
2019-02-12,PG,0.057302,0.04074009833419975,0.016561901665800252,0.04154552849476324,0.015756471505236756
2019-02-13,PG,0.057302,0.04074009833419975,0.016561901665800252,0.04154552849476324,0.015756471505236756
2019-02-14,PG,0.057302,0.04074009833419975,0.016561901665800252,0.04154552849476324,0.015756471505236756
2019-02-15,PG,0.057302,0.04074009833419975,0.016561901665800252,0.04154552849476324,0.015756471505236756
2019-02-19,PG,0.057302,0.04074009833419975,0.016561901665800252,0.04154552849476324,0.015756471505236756
2019-02-20,PG,0.057302,0.04074009833419975,0.016561901665800252,0.04154552849476324,0.015756471505236756
2019-02-21,PG,0.057302,0.04074009833419975,0.016561901665800252,0.04154552849476324,0.015756471505236756
2019-02-22,PG,0.057302,0.04074009833419975,0.016561901665800252,0.04154552849476324,0.015756471505236756
2019-02-25,PG,0.057302,0.04074009833419975,0.016561901665800252,0.04154552849476324,0.015756471505236756
2019-02-26,PG,0.057302,0.04074009833419975,0.016561901665800252,0.04154552849476324,0.015756471505236756
2019-02-27,PG,0.057302,0.04074009833419975,0.016561901665800252,0.04154552849476324,0.015756471505236756
2019-02-28,PG,0.021561,0.015099315671374644,0.006461684328625357,0.016685173374698967,0.004875826625301033
2019-03-01,PG,0.021561,0.015099315671374644,0.006461684328625357,0.016685173374698967,0.004875826625301033
2019-03-04,PG,0.021561,0.015099315671374644,0.006461684328625357,0.016685173374698967,0.004875826625301033
2019-03-05,PG,0.021561,0.015099315671374644,0.006461684328625357,0.016685173374698967,0.004875826625301033
2019-03-06,PG,0.021561,0.015099315671374644,0.006461684328625357,0.016685173374698967,0.004875826625301033
2019-03-07,PG,0.021561,0.015099315671374644,0.006461684328625357,0.016685173374698967,0.004875826625301033
2019-03-08,PG,0.021561,0.015099315671374644,0.006461684328625357,0.016685173374698967,0.004875826625301033
2019-03-11,PG,0.021561,0.015099315671374644,0.006461684328625357,0.016685173374698967,0.004875826625301033
2019-03-12,PG,0.021561,0.015099315671374644,0.006461684328625357,0.016685173374698967,0.004875826625301033
2019-03-13,PG,0.021561,0.015099315671374644,0.006461684328625357,0.016685173374698967,0.004875826625301033
2019-03-14,PG,0.021561,0.015099315671374644,0.006461684328625357,0.016685173374698967,0.004875826625301033
2019-03-15,PG,0.021561,0.015099315671374644,0.006461684328625357,0.016685173374698967,0.004875826625301033
2019-03-18,PG,0.021561,0.015099315671374644,0.006461684328625357,0.016685173374698967,0.004875826625301033
2019-03-19,PG,0.021561,0.015099315671374644,0.006461684328625357,0.016685173374698967,0.004875826625301033
2019-03-20,PG,0.021561,0.015099315671374644,0.006461684328625357,0.016685173374698967,0.004875826625301033
2019-03-21,PG,0.021561,0.015099315671374644,0.006461684328625357,0.016685173374698967,0.004875826625301033
2019-03-22,PG,0.021561,0.015099315671374644,0.006461684328625357,0.016685173374698967,0.004875826625301033
2019-03-25,PG,0.021561,0.015099315671374644,0.006461684328625357,0.016685173374698967,0.004875826625301033
2019-03-26,PG,0.021561,0.015099315671374644,0.006461684328625357,0.016685173374698967,0.004875826625301033
2019-03-27,PG,0.021561,0.015099315671374644,0.006461684328625357,0.016685173374698967,0.004875826625301033
2019-03-28,PG,0.021561,0.015099315671374644,0.006461684328625357,0.016685173374698967,0.004875826625301033
2019-03-29,PG,0.055809,0.005980849826804733,0.049828150173195265,0.007844245933944775,0.04796475406605522
2019-04-01,PG,0.055809,0.005980849826804733,0.049828150173195265,0.007844245933944775,0.04796475406605522
2019-04-02,PG,0.055809,0.005980849826804733,0.049828150173195265,0.007844245933944775,0.04796475406605522
2019-04-03,PG,0.055809,0.005980849826804733,0.049828150173195265,0.007844245933944775,0.04796475406605522
2019-04-04,PG,0.055809,0.005980849826804733,0.049828150173195265,0.007844245933944775,0.04796475406605522
2019-04-05,PG,0.055809,0.005980849826804733,0.049828150173195265,0.007844245933944775,0.04796475406605522
2019-04-08,PG,0.055809,0.005980849826804733,0.049828150173195265,0.007844245933944775,0.04796475406605522
2019-04-09,PG,0.055809,0.005980849826804733,0.049828150173195265,0.007844245933944775,0.04796475406605522
2019-04-10,PG,0.055809,0.005980849826804733,0.049828150173195265,0.007844245933944775,0.04796475406605522
2019-04-11,PG,0.055809,0.005980849826804733,0.049828150173195265,0.007844245933944775,0.04796475406605522
2019-04-12,PG,0.055809,0.005980849826804733,0.049828150173195265,0.007844245933944775,0.04796475406605522
2019-04-15,PG,0.055809,0.005980849826804733,0.049828150173195265,0.007844245933944775,0.04796475406605522
2019-04-16,PG,0.055809,0.005980849826804733,0.049828150173195265,0.007844245933944775,0.04796475406605522
2019-04-17,PG,0.055809,0.005980849826804733,0.049828150173195265,0.007844245933944775,0.04796475406605522
2019-04-18,PG,0.055809,0.005980849826804733,0.049828150173195265,0.007844245933944775,0.04796475406605522
2019-04-22,PG,0.055809,0.005980849826804733,0.049828150173195265,0.007844245933944775,0.04796475406605522
2019-04-23,PG,0.055809,0.005980849826804733,0.049828150173195265,0.007844245933944775,0.04796475406605522
2019-04-24,PG,0.055809,0.005980849826804733,0.049828150173195265,0.007844245933944775,0.04796475406605522
2019-04-25,PG,0.055809,0.005980849826804733,0.049828150173195265,0.007844245933944775,0.04796475406605522
2019-04-26,PG,0.055809,0.005980849826804733,0.049828150173195265,0.007844245933944775,0.04796475406605522
2019-04-29,PG,0.055809,0.005980849826804733,0.049828150173195265,0.007844245933944775,0.04796475406605522
2019-04-30,PG,0.030523,0.017484365258996434,0.013038634741003568,0.018997629297240127,0.011525370702759875
2019-05-01,PG,0.030523,0.017484365258996434,0.013038634741003568,0.018997629297240127,0.011525370702759875
2019-05-02,PG,0.030523,0.017484365258996434,0.013038634741003568,0.018997629297240127,0.011525370702759875
2019-05-03,PG,0.030523,0.017484365258996434,0.013038634741003568,0.018997629297240127,0.011525370702759875
2019-05-06,PG,0.030523,0.017484365258996434,0.013038634741003568,0.018997629297240127,0.011525370702759875
2019-05-07,PG,0.030523,0.017484365258996434,0.013038634741003568,0.018997629297240127,0.011525370702759875
2019-05-08,PG,0.030523,0.017484365258996434,0.013038634741003568,0.018997629297240127,0.011525370702759875
2019-05-09,PG,0.030523,0.017484365258996434,0.013038634741003568,0.018997629297240127,0.011525370702759875
2019-05-10,PG,0.030523,0.017484365258996434,0.013038634741003568,0.018997629297240127,0.011525370702759875
2019-05-13,PG,0.030523,0.017484365258996434,0.013038634741003568,0.018997629297240127,0.011525370702759875
2019-05-14,PG,0.030523,0.017484365258996434,0.013038634741003568,0.018997629297240127,0.011525370702759875
2019-05-15,PG,0.030523,0.017484365258996434,0.013038634741003568,0.018997629297240127,0.011525370702759875
2019-05-16,PG,0.030523,0.017484365258996434,0.013038634741003568,0.018997629297240127,0.011525370702759875
2019-05-17,PG,0.030523,0.017484365258996434,0.013038634741003568,0.018997629297240127,0.011525370702759875
2019-05-20,PG,0.030523,0.017484365258996434,0.013038634741003568,0.018997629297240127,0.011525370702759875
2019-05-21,PG,0.030523,0.017484365258996434,0.013038634741003568,0.018997629297240127,0.011525370702759875
2019-05-22,PG,0.030523,0.017484365258996434,0.013038634741003568,0.018997629297240127,0.011525370702759875
2019-05-23,PG,0.030523,0.017484365258996434,0.013038634741003568,0.018997629297240127,0.011525370702759875
2019-05-24,PG,0.030523,0.017484365258996434,0.013038634741003568,0.018997629297240127,0.011525370702759875
2019-05-28,PG,0.030523,0.017484365258996434,0.013038634741003568,0.018997629297240127,0.011525370702759875
2019-05-29,PG,0.030523,0.017484365258996434,0.013038634741003568,0.018997629297240127,0.011525370702759875
2019-05-30,PG,0.030523,0.017484365258996434,0.013038634741003568,0.018997629297240127,0.011525370702759875
2019-05-31,PG,-0.033527,-0.028459561523490908,-0.005067438476509093,-0.025547903904398178,-0.007979096095601823
2019-06-03,PG,-0.033527,-0.028459561523490908,-0.005067438476509093,-0.025547903904398178,-0.007979096095601823
2019-06-04,PG,-0.033527,-0.028459561523490908,-0.005067438476509093,-0.025547903904398178,-0.007979096095601823
2019-06-05,PG,-0.033527,-0.028459561523490908,-0.005067438476509093,-0.025547903904398178,-0.007979096095601823
2019-06-06,PG,-0.033527,-0.028459561523490908,-0.005067438476509093,-0.025547903904398178,-0.007979096095601823
2019-06-07,PG,-0.033527,-0.028459561523490908,-0.005067438476509093,-0.025547903904398178,-0.007979096095601823
2019-06-10,PG,-0.033527,-0.028459561523490908,-0.005067438476509093,-0.025547903904398178,-0.007979096095601823
2019-06-11,PG,-0.033527,-0.028459561523490908,-0.005067438476509093,-0.025547903904398178,-0.007979096095601823
2019-06-12,PG,-0.033527,-0.028459561523490908,-0.005067438476509093,-0.025547903904398178,-0.007979096095601823
2019-06-13,PG,-0.033527,-0.028459561523490908,-0.005067438476509093,-0.025547903904398178,-0.007979096095601823
2019-06-14,PG,-0.033527,-0.028459561523490908,-0.005067438476509093,-0.025547903904398178,-0.007979096095601823
2019-06-17,PG,-0.033527,-0.028459561523490908,-0.005067438476509093,-0.025547903904398178,-0.007979096095601823
2019-06-18,PG,-0.033527,-0.028459561523490908,-0.005067438476509093,-0.025547903904398178,-0.007979096095601823
2019-06-19,PG,-0.033527,-0.028459561523490908,-0.005067438476509093,-0.025547903904398178,-0.007979096095601823
2019-06-20,PG,-0.033527,-0.028459561523490908,-0.005067438476509093,-0.025547903904398178,-0.007979096095601823
2019-06-21,PG,-0.033527,-0.028459561523490908,-0.005067438476509093,-0.025547903904398178,-0.007979096095601823
2019-06-24,PG,-0.033527,-0.028459561523490908,-0.005067438476509093,-0.025547903904398178,-0.007979096095601823
2019-06-25,PG,-0.033527,-0.028459561523490908,-0.005067438476509093,-0.025547903904398178,-0.007979096095601823
2019-06-26,PG,-0.033527,-0.028459561523490908,-0.005067438476509093,-0.025547903904398178,-0.007979096095601823
2019-06-27,PG,-0.033527,-0.028459561523490908,-0.005067438476509093,-0.025547903904398178,-0.007979096095601823
2019-06-28,PG,0.065494,0.031043480596944586,0.03445051940305541,0.03214404634885447,0.03334995365114553
2019-07-01,PG,0.065494,0.031043480596944586,0.03445051940305541,0.03214404634885447,0.03334995365114553
2019-07-02,PG,0.065494,0.031043480596944586,0.03445051940305541,0.03214404634885447,0.03334995365114553
2019-07-03,PG,0.065494,0.031043480596944586,0.03445051940305541,0.03214404634885447,0.03334995365114553
2019-07-05,PG,0.065494,0.031043480596944586,0.03445051940305541,0.03214404634885447,0.03334995365114553
2019-07-08,PG,0.065494,0.031043480596944586,0.03445051940305541,0.03214404634885447,0.03334995365114553
2019-07-09,PG,0.065494,0.031043480596944586,0.03445051940305541,0.03214404634885447,0.03334995365114553
2019-07-10,PG,0.065494,0.031043480596944586,0.03445051940305541,0.03214404634885447,0.03334995365114553
2019-07-11,PG,0.065494,0.031043480596944586,0.03445051940305541,0.03214404634885447,0.03334995365114553
2019-07-12,PG,0.065494,0.031043480596944586,0.03445051940305541,0.03214404634885447,0.03334995365114553
2019-07-15,PG,0.065494,0.031043480596944586,0.03445051940305541,0.03214404634885447,0.03334995365114553
2019-07-16,PG,0.065494,0.031043480596944586,0.03445051940305541,0.03214404634885447,0.03334995365114553
2019-07-17,PG,0.065494,0.031043480596944586,0.03445051940305541,0.03214404634885447,0.03334995365114553
2019-07-18,PG,0.065494,0.031043480596944586,0.03445051940305541,0.03214404634885447,0.03334995365114553
2019-07-19,PG,0.065494,0.031043480596944586,0.03445051940305541,0.03214404634885447,0.03334995365114553
2019-07-22,PG,0.065494,0.031043480596944586,0.03445051940305541,0.03214404634885447,0.03334995365114553
2019-07-23,PG,0.065494,0.031043480596944586,0.03445051940305541,0.03214404634885447,0.03334995365114553
2019-07-24,PG,0.065494,0.031043480596944586,0.03445051940305541,0.03214404634885447,0.03334995365114553
2019-07-25,PG,0.065494,0.031043480596944586,0.03445051940305541,0.03214404634885447,0.03334995365114553
2019-07-26,PG,0.065494,0.031043480596944586,0.03445051940305541,0.03214404634885447,0.03334995365114553
2019-07-29,PG,0.065494,0.031043480596944586,0.03445051940305541,0.03214404634885447,0.03334995365114553
2019-07-30,PG,0.065494,0.031043480596944586,0.03445051940305541,0.03214404634885447,0.03334995365114553
2019-07-31,PG,0.083319,0.005469602981557114,0.07784939701844289,0.007348559889801691,0.07597044011019831
2019-08-01,PG,0.083319,0.005469602981557114,0.07784939701844289,0.007348559889801691,0.07597044011019831
2019-08-02,PG,0.083319,0.005469602981557114,0.07784939701844289,0.007348559889801691,0.07597044011019831
2019-08-05,PG,0.083319,0.005469602981557114,0.07784939701844289,0.007348559889801691,0.07597044011019831
2019-08-06,PG,0.083319,0.005469602981557114,0.07784939701844289,0.007348559889801691,0.07597044011019831
2019-08-07,PG,0.083319,0.005469602981557114,0.07784939701844289,0.007348559889801691,0.07597044011019831
2019-08-08,PG,0.083319,0.005469602981557114,0.07784939701844289,0.007348559889801691,0.07597044011019831
2019-08-09,PG,0.083319,0.005469602981557114,0.07784939701844289,0.007348559889801691,0.07597044011019831
2019-08-12,PG,0.083319,0.005469602981557114,0.07784939701844289,0.007348559889801691,0.07597044011019831
2019-08-13,PG,0.083319,0.005469602981557114,0.07784939701844289,0.007348559889801691,0.07597044011019831
2019-08-14,PG,0.083319,0.005469602981557114,0.07784939701844289,0.007348559889801691,0.07597044011019831
2019-08-15,PG,0.083319,0.005469602981557114,0.07784939701844289,0.007348559889801691,0.07597044011019831
2019-08-16,PG,0.083319,0.005469602981557114,0.07784939701844289,0.007348559889801691,0.07597044011019831
2019-08-19,PG,0.083319,0.005469602981557114,0.07784939701844289,0.007348559889801691,0.07597044011019831
2019-08-20,PG,0.083319,0.005469602981557114,0.07784939701844289,0.007348559889801691,0.07597044011019831
2019-08-21,PG,0.083319,0.005469602981557114,0.07784939701844289,0.007348559889801691,0.07597044011019831
2019-08-22,PG,0.083319,0.005469602981557114,0.07784939701844289,0.007348559889801691,0.07597044011019831
2019-08-23,PG,0.083319,0.005469602981557114,0.07784939701844289,0.007348559889801691,0.07597044011019831
2019-08-26,PG,0.083319,0.005469602981557114,0.07784939701844289,0.007348559889801691,0.07597044011019831
2019-08-27,PG,0.083319,0.005469602981557114,0.07784939701844289,0.007348559889801691,0.07597044011019831
2019-08-28,PG,0.083319,0.005469602981557114,0.07784939701844289,0.007348559889801691,0.07597044011019831
2019-08-29,PG,0.083319,0.005469602981557114,0.07784939701844289,0.007348559889801691,0.07597044011019831
2019-08-30,PG,0.018553,-0.009384701791959688,0.027937701791959688,-0.007053624964980195,0.025606624964980194
2019-09-03,PG,0.018553,-0.009384701791959688,0.027937701791959688,-0.007053624964980195,0.025606624964980194
2019-09-04,PG,0.018553,-0.009384701791959688,0.027937701791959688,-0.007053624964980195,0.025606624964980194
2019-09-05,PG,0.018553,-0.009384701791959688,0.027937701791959688,-0.007053624964980195,0.025606624964980194
2019-09-06,PG,0.018553,-0.009384701791959688,0.027937701791959688,-0.007053624964980195,0.025606624964980194
2019-09-09,PG,0.018553,-0.009384701791959688,0.027937701791959688,-0.007053624964980195,0.025606624964980194
2019-09-10,PG,0.018553,-0.009384701791959688,0.027937701791959688,-0.007053624964980195,0.025606624964980194
2019-09-11,PG,0.018553,-0.009384701791959688,0.027937701791959688,-0.007053624964980195,0.025606624964980194
2019-09-12,PG,0.018553,-0.009384701791959688,0.027937701791959688,-0.007053624964980195,0.025606624964980194
2019-09-13,PG,0.018553,-0.009384701791959688,0.027937701791959688,-0.007053624964980195,0.025606624964980194
2019-09-16,PG,0.018553,-0.009384701791959688,0.027937701791959688,-0.007053624964980195,0.025606624964980194
2019-09-17,PG,0.018553,-0.009384701791959688,0.027937701791959688,-0.007053624964980195,0.025606624964980194
2019-09-18,PG,0.018553,-0.009384701791959688,0.027937701791959688,-0.007053624964980195,0.025606624964980194
2019-09-19,PG,0.018553,-0.009384701791959688,0.027937701791959688,-0.007053624964980195,0.025606624964980194
2019-09-20,PG,0.018553,-0.009384701791959688,0.027937701791959688,-0.007053624964980195,0.025606624964980194
2019-09-23,PG,0.018553,-0.009384701791959688,0.027937701791959688,-0.007053624964980195,0.025606624964980194
2019-09-24,PG,0.018553,-0.009384701791959688,0.027937701791959688,-0.007053624964980195,0.025606624964980194
2019-09-25,PG,0.018553,-0.009384701791959688,0.027937701791959688,-0.007053624964980195,0.025606624964980194
2019-09-26,PG,0.018553,-0.009384701791959688,0.027937701791959688,-0.007053624964980195,0.025606624964980194
2019-09-27,PG,0.018553,-0.009384701791959688,0.027937701791959688,-0.007053624964980195,0.025606624964980194
2019-09-30,PG,0.034517,0.0073978525901219165,0.027119147409878083,0.009218119437160853,0.025298880562839146
2019-10-01,PG,0.034517,0.0073978525901219165,0.027119147409878083,0.009218119437160853,0.025298880562839146
2019-10-02,PG,0.034517,0.0073978525901219165,0.027119147409878083,0.009218119437160853,0.025298880562839146
2019-10-03,PG,0.034517,0.0073978525901219165,0.027119147409878083,0.009218119437160853,0.025298880562839146
2019-10-04,PG,0.034517,0.0073978525901219165,0.027119147409878083,0.009218119437160853,0.025298880562839146
2019-10-07,PG,0.034517,0.0073978525901219165,0.027119147409878083,0.009218119437160853,0.025298880562839146
2019-10-08,PG,0.034517,0.0073978525901219165,0.027119147409878083,0.009218119437160853,0.025298880562839146
2019-10-09,PG,0.034517,0.0073978525901219165,0.027119147409878083,0.009218119437160853,0.025298880562839146
2019-10-10,PG,0.034517,0.0073978525901219165,0.027119147409878083,0.009218119437160853,0.025298880562839146
2019-10-11,PG,0.034517,0.0073978525901219165,0.027119147409878083,0.009218119437160853,0.025298880562839146
2019-10-14,PG,0.034517,0.0073978525901219165,0.027119147409878083,0.009218119437160853,0.025298880562839146
2019-10-15,PG,0.034517,0.0073978525901219165,0.027119147409878083,0.009218119437160853,0.025298880562839146
2019-10-16,PG,0.034517,0.0073978525901219165,0.027119147409878083,0.009218119437160853,0.025298880562839146
2019-10-17,PG,0.034517,0.0073978525901219165,0.027119147409878083,0.009218119437160853,0.025298880562839146
2019-10-18,PG,0.034517,0.0073978525901219165,0.027119147409878083,0.009218119437160853,0.025298880562839146
2019-10-21,PG,0.034517,0.0073978525901219165,0.027119147409878083,0.009218119437160853,0.025298880562839146
2019-10-22,PG,0.034517,0.0073978525901219165,0.027119147409878083,0.009218119437160853,0.025298880562839146
2019-10-23,PG,0.034517,0.0073978525901219165,0.027119147409878083,0.009218119437160853,0.025298880562839146
2019-10-24,PG,0.034517,0.0073978525901219165,0.027119147409878083,0.009218119437160853,0.025298880562839146
2019-10-25,PG,0.034517,0.0073978525901219165,0.027119147409878083,0.009218119437160853,0.025298880562839146
2019-10-28,PG,0.034517,0.0073978525901219165,0.027119147409878083,0.009218119437160853,0.025298880562839146
2019-10-29,PG,0.034517,0.0073978525901219165,0.027119147409878083,0.009218119437160853,0.025298880562839146
2019-10-30,PG,0.034517,0.0073978525901219165,0.027119147409878083,0.009218119437160853,0.025298880562839146
2019-10-31,PG,0.007042,0.008885451713838817,-0.0018434517138388173,0.010660440561995967,-0.0036184405619959677
2019-11-01,PG,0.007042,0.008885451713838817,-0.0018434517138388173,0.010660440561995967,-0.0036184405619959677
2019-11-04,PG,0.007042,0.008885451713838817,-0.0018434517138388173,0.010660440561995967,-0.0036184405619959677
2019-11-05,PG,0.007042,0.008885451713838817,-0.0018434517138388173,0.010660440561995967,-0.0036184405619959677
2019-11-06,PG,0.007042,0.008885451713838817,-0.0018434517138388173,0.010660440561995967,-0.0036184405619959677
2019-11-07,PG,0.007042,0.008885451713838817,-0.0018434517138388173,0.010660440561995967,-0.0036184405619959677
2019-11-08,PG,0.007042,0.008885451713838817,-0.0018434517138388173,0.010660440561995967,-0.0036184405619959677
2019-11-11,PG,0.007042,0.008885451713838817,-0.0018434517138388173,0.010660440561995967,-0.0036184405619959677
2019-11-12,PG,0.007042,0.008885451713838817,-0.0018434517138388173,0.010660440561995967,-0.0036184405619959677
2019-11-13,PG,0.007042,0.008885451713838817,-0.0018434517138388173,0.010660440561995967,-0.0036184405619959677
2019-11-14,PG,0.007042,0.008885451713838817,-0.0018434517138388173,0.010660440561995967,-0.0036184405619959677
2019-11-15,PG,0.007042,0.008885451713838817,-0.0018434517138388173,0.010660440561995967,-0.0036184405619959677
2019-11-18,PG,0.007042,0.008885451713838817,-0.0018434517138388173,0.010660440561995967,-0.0036184405619959677
2019-11-19,PG,0.007042,0.008885451713838817,-0.0018434517138388173,0.010660440561995967,-0.0036184405619959677
2019-11-20,PG,0.007042,0.008885451713838817,-0.0018434517138388173,0.010660440561995967,-0.0036184405619959677
2019-11-21,PG,0.007042,0.008885451713838817,-0.0018434517138388173,0.010660440561995967,-0.0036184405619959677
2019-11-22,PG,0.007042,0.008885451713838817,-0.0018434517138388173,0.010660440561995967,-0.0036184405619959677
2019-11-25,PG,0.007042,0.008885451713838817,-0.0018434517138388173,0.010660440561995967,-0.0036184405619959677
2019-11-26,PG,0.007042,0.008885451713838817,-0.0018434517138388173,0.010660440561995967,-0.0036184405619959677
2019-11-27,PG,0.007042,0.008885451713838817,-0.0018434517138388173,0.010660440561995967,-0.0036184405619959677
2019-11-29,PG,-0.019677,0.0161490327949652,-0.0358260327949652,0.01770294029746568,-0.03737994029746568
2019-12-02,PG,-0.019677,0.0161490327949652,-0.0358260327949652,0.01770294029746568,-0.03737994029746568
2019-12-03,PG,-0.019677,0.0161490327949652,-0.0358260327949652,0.01770294029746568,-0.03737994029746568
2019-12-04,PG,-0.019677,0.0161490327949652,-0.0358260327949652,0.01770294029746568,-0.03737994029746568
2019-12-05,PG,-0.019677,0.0161490327949652,-0.0358260327949652,0.01770294029746568,-0.03737994029746568
2019-12-06,PG,-0.019677,0.0161490327949652,-0.0358260327949652,0.01770294029746568,-0.03737994029746568
2019-12-09,PG,-0.019677,0.0161490327949652,-0.0358260327949652,0.01770294029746568,-0.03737994029746568
2019-12-10,PG,-0.019677,0.0161490327949652,-0.0358260327949652,0.01770294029746568,-0.03737994029746568
2019-12-11,PG,-0.019677,0.0161490327949652,-0.0358260327949652,0.01770294029746568,-0.03737994029746568
2019-12-12,PG,-0.019677,0.0161490327949652,-0.0358260327949652,0.01770294029746568,-0.03737994029746568
2019-12-13,PG,-0.019677,0.0161490327949652,-0.0358260327949652,0.01770294029746568,-0.03737994029746568
2019-12-16,PG,-0.019677,0.0161490327949652,-0.0358260327949652,0.01770294029746568,-0.03737994029746568
2019-12-17,PG,-0.019677,0.0161490327949652,-0.0358260327949652,0.01770294029746568,-0.03737994029746568
2019-12-18,PG,-0.019677,0.0161490327949652,-0.0358260327949652,0.01770294029746568,-0.03737994029746568
2019-12-19,PG,-0.019677,0.0161490327949652,-0.0358260327949652,0.01770294029746568,-0.03737994029746568
2019-12-20,PG,-0.019677,0.0161490327949652,-0.0358260327949652,0.01770294029746568,-0.03737994029746568
2019-12-23,PG,-0.019677,0.0161490327949652,-0.0358260327949652,0.01770294029746568,-0.03737994029746568
2019-12-24,PG,-0.019677,0.0161490327949652,-0.0358260327949652,0.01770294029746568,-0.03737994029746568
2019-12-26,PG,-0.019677,0.0161490327949652,-0.0358260327949652,0.01770294029746568,-0.03737994029746568
2019-12-27,PG,-0.019677,0.0161490327949652,-0.0358260327949652,0.01770294029746568,-0.03737994029746568
2019-12-30,PG,-0.019677,0.0161490327949652,-0.0358260327949652,0.01770294029746568,-0.03737994029746568
2019-12-31,PG,0.023267,0.013145226872075302,0.010121773127924697,0.014790561103087085,0.008476438896912915
2019-01-02,CVX,-0.085337,-0.08485424971913996,-0.0004827502808600337,-0.08830794962634243,0.0029709496263424368
2019-01-03,CVX,-0.085337,-0.08485424971913996,-0.0004827502808600337,-0.08830794962634243,0.0029709496263424368
2019-01-04,CVX,-0.085337,-0.08485424971913996,-0.0004827502808600337,-0.08830794962634243,0.0029709496263424368
2019-01-07,CVX,-0.085337,-0.08485424971913996,-0.0004827502808600337,-0.08830794962634243,0.0029709496263424368
2019-01-08,CVX,-0.085337,-0.08485424971913996,-0.0004827502808600337,-0.08830794962634243,0.0029709496263424368
2019-01-09,CVX,-0.085337,-0.08485424971913996,-0.0004827502808600337,-0.08830794962634243,0.0029709496263424368
2019-01-10,CVX,-0.085337,-0.08485424971913996,-0.0004827502808600337,-0.08830794962634243,0.0029709496263424368
2019-01-11,CVX,-0.085337,-0.08485424971913996,-0.0004827502808600337,-0.08830794962634243,0.0029709496263424368
2019-01-14,CVX,-0.085337,-0.08485424971913996,-0.0004827502808600337,-0.08830794962634243,0.0029709496263424368
2019-01-15,CVX,-0.085337,-0.08485424971913996,-0.0004827502808600337,-0.08830794962634243,0.0029709496263424368
2019-01-16,CVX,-0.085337,-0.08485424971913996,-0.0004827502808600337,-0.08830794962634243,0.0029709496263424368
