DATE,TICKER,actual_return,predicted_return,catboost_error
2019-01-02,JNJ,-0.121511,-0.011980158743836334,-0.10953084125616366
2019-01-03,JNJ,-0.121511,-0.011785144427193618,-0.10972585557280637
2019-01-04,JNJ,-0.121511,-0.011934351315751202,-0.1095766486842488
2019-01-07,JNJ,-0.121511,-0.012811733094158655,-0.10869926690584134
2019-01-08,JNJ,-0.121511,-0.01147022193527366,-0.11004077806472634
2019-01-09,JNJ,-0.121511,-0.01181254683710525,-0.10969845316289474
2019-01-10,JNJ,-0.121511,-0.010749882159409498,-0.11076111784059049
2019-01-11,JNJ,-0.121511,-0.01090487470776616,-0.11060612529223383
2019-01-14,JNJ,-0.121511,-0.009783504245957097,-0.1117274957540429
2019-01-15,JNJ,-0.121511,-0.012013185150300629,-0.10949781484969937
2019-01-16,JNJ,-0.121511,-0.011011714178772392,-0.1104992858212276
2019-01-17,JNJ,-0.121511,-0.011747158532375769,-0.10976384146762422
2019-01-18,JNJ,-0.121511,-0.011011714178772392,-0.1104992858212276
2019-01-22,JNJ,-0.121511,-0.012069938650175648,-0.10944106134982434
2019-01-23,JNJ,-0.121511,-0.011265338385344582,-0.1102456616146554
2019-01-24,JNJ,-0.121511,-0.00948258556337573,-0.11202841443662426
2019-01-25,JNJ,-0.121511,-0.011961949944558237,-0.10954905005544176
2019-01-28,JNJ,-0.121511,-0.012210331032534834,-0.10930066896746515
2019-01-29,JNJ,-0.121511,-0.010645013703571404,-0.11086598629642859
2019-01-30,JNJ,-0.121511,-0.011264609591810297,-0.1102463904081897
2019-01-31,JNJ,-0.121511,0.04025535740226587,-0.16176635740226586
2019-02-01,JNJ,0.031228,0.03966718189834363,-0.008439181898343633
2019-02-04,JNJ,0.031228,0.03698120615506819,-0.005753206155068191
2019-02-05,JNJ,0.031228,0.04403985248790813,-0.01281185248790813
2019-02-06,JNJ,0.031228,0.042658002403383306,-0.011430002403383308
2019-02-07,JNJ,0.031228,0.04157626117939523,-0.010348261179395232
2019-02-08,JNJ,0.031228,0.04254636378410899,-0.011318363784108991
2019-02-11,JNJ,0.031228,0.041370336641686475,-0.010142336641686477
2019-02-12,JNJ,0.031228,0.04337941366713642,-0.012151413667136422
2019-02-13,JNJ,0.031228,0.039181901892658154,-0.007953901892658155
2019-02-14,JNJ,0.031228,0.04104388749843843,-0.009815887498438432
2019-02-15,JNJ,0.031228,0.04226173945819386,-0.011033739458193859
2019-02-19,JNJ,0.031228,0.039181901892658154,-0.007953901892658155
2019-02-20,JNJ,0.031228,0.04167409490609897,-0.01044609490609897
2019-02-21,JNJ,0.031228,0.04304408804257836,-0.01181608804257836
2019-02-22,JNJ,0.031228,0.0415430468204461,-0.010315046820446101
2019-02-25,JNJ,0.031228,0.037114417974361325,-0.005886417974361326
2019-02-26,JNJ,0.031228,0.04034972737675753,-0.009121727376757531
2019-02-27,JNJ,0.031228,0.04233413792625046,-0.01110613792625046
2019-02-28,JNJ,0.031228,0.0426468262259691,-0.011418826225969105
2019-03-01,JNJ,0.033514,0.04091917399301448,-0.007405173993014477
2019-03-04,JNJ,0.033514,0.03636665527343987,-0.0028526552734398705
2019-03-05,JNJ,0.033514,0.038213891711077225,-0.004699891711077223
2019-03-06,JNJ,0.033514,0.037741432575402994,-0.004227432575402992
2019-03-07,JNJ,0.033514,0.03774328841631509,-0.004229288416315091
2019-03-08,JNJ,0.033514,0.03804916563603358,-0.004535165636033581
2019-03-11,JNJ,0.033514,0.038904414392327266,-0.005390414392327264
2019-03-12,JNJ,0.033514,0.03704912829463419,-0.0035351282946341905
2019-03-13,JNJ,0.033514,0.03708495827533914,-0.0035709582753391395
2019-03-14,JNJ,0.033514,0.03786442627651337,-0.004350426276513365
2019-03-15,JNJ,0.033514,0.03958993002730271,-0.006075930027302709
2019-03-18,JNJ,0.033514,0.041042307536251425,-0.007528307536251423
2019-03-19,JNJ,0.033514,0.041043539742336294,-0.007529539742336291
2019-03-20,JNJ,0.033514,0.03655033882221373,-0.003036338822213727
2019-03-21,JNJ,0.033514,0.04144727122903883,-0.007933271229038828
2019-03-22,JNJ,0.033514,0.03705634569573639,-0.0035423456957363875
2019-03-25,JNJ,0.033514,0.04151007939207849,-0.007996079392078491
2019-03-26,JNJ,0.033514,0.04275668158675294,-0.00924268158675294
2019-03-27,JNJ,0.033514,0.03623169248233121,-0.0027176924823312104
2019-03-28,JNJ,0.033514,0.038213891711077225,-0.004699891711077223
2019-03-29,JNJ,0.033514,0.018294534825929274,0.015219465174070728
2019-04-01,JNJ,0.023053,0.017352552362362092,0.005700447637637909
2019-04-02,JNJ,0.023053,0.018709183662283725,0.004343816337716275
2019-04-03,JNJ,0.023053,0.017612839546267273,0.005440160453732728
2019-04-04,JNJ,0.023053,0.01811694807965207,0.00493605192034793
2019-04-05,JNJ,0.023053,0.018603070525321293,0.004449929474678708
2019-04-08,JNJ,0.023053,0.018144689030180277,0.004908310969819724
2019-04-09,JNJ,0.023053,0.019512707346142043,0.003540292653857958
2019-04-10,JNJ,0.023053,0.01901684105550073,0.004036158944499272
2019-04-11,JNJ,0.023053,0.019604366684847635,0.0034486333151523656
2019-04-12,JNJ,0.023053,0.019083181756985517,0.0039698182430144835
2019-04-15,JNJ,0.023053,0.018153010167774097,0.004899989832225903
2019-04-16,JNJ,0.023053,0.017830969799542275,0.005222030200457726
2019-04-17,JNJ,0.023053,0.017202848667938937,0.005850151332061064
2019-04-18,JNJ,0.023053,0.01780317750873729,0.005249822491262712
2019-04-22,JNJ,0.023053,0.018140881627875537,0.004912118372124463
2019-04-23,JNJ,0.023053,0.018101458905935678,0.004951541094064323
2019-04-24,JNJ,0.023053,0.017092454441373965,0.0059605455586260354
2019-04-25,JNJ,0.023053,0.018676141193408095,0.004376858806591905
2019-04-26,JNJ,0.023053,0.01781555622217877,0.005237443777821229
2019-04-29,JNJ,0.023053,0.020566702907055177,0.002486297092944824
2019-04-30,JNJ,0.023053,0.04244066680002031,-0.019387666800020308
2019-05-01,JNJ,0.010087,0.039112214220884206,-0.029025214220884207
2019-05-02,JNJ,0.010087,0.03980804715242188,-0.02972104715242188
2019-05-03,JNJ,0.010087,0.03880953902232026,-0.028722539022320262
2019-05-06,JNJ,0.010087,0.03980315000533434,-0.02971615000533434
2019-05-07,JNJ,0.010087,0.041158945685176446,-0.031071945685176447
2019-05-08,JNJ,0.010087,0.04150841540865949,-0.03142141540865949
2019-05-09,JNJ,0.010087,0.04326697733238236,-0.033179977332382364
2019-05-10,JNJ,0.010087,0.04130605400696309,-0.031219054006963093
2019-05-13,JNJ,0.010087,0.04130651893343443,-0.03121951893343443
2019-05-14,JNJ,0.010087,0.04563979390836201,-0.03555279390836201
2019-05-15,JNJ,0.010087,0.0452968820082675,-0.0352098820082675
2019-05-16,JNJ,0.010087,0.044393208174636746,-0.03430620817463675
2019-05-17,JNJ,0.010087,0.03999397139724001,-0.02990697139724001
2019-05-20,JNJ,0.010087,0.040736825035066704,-0.030649825035066705
2019-05-21,JNJ,0.010087,0.042210436289659176,-0.03212343628965918
2019-05-22,JNJ,0.010087,0.04239719021326983,-0.03231019021326983
2019-05-23,JNJ,0.010087,0.040541036726929776,-0.030454036726929777
