DATE,TICKER,actual_return,predicted_return,catboost_error
2019-01-02,MCD,-0.058034,0.011564049160498711,-0.06959804916049872
2019-01-03,MCD,-0.058034,0.015089642237960934,-0.07312364223796093
2019-01-04,MCD,-0.058034,0.014736090064833264,-0.07277009006483326
2019-01-07,MCD,-0.058034,0.009061629720625838,-0.06709562972062584
2019-01-08,MCD,-0.058034,0.01347013925983762,-0.07150413925983762
2019-01-09,MCD,-0.058034,0.01452265381324092,-0.07255665381324092
2019-01-10,MCD,-0.058034,0.015151279990400961,-0.07318527999040096
2019-01-11,MCD,-0.058034,0.013937898930600885,-0.07197189893060088
2019-01-14,MCD,-0.058034,0.013183448758283825,-0.07121744875828383
2019-01-15,MCD,-0.058034,0.016642180164172172,-0.07467618016417217
2019-01-16,MCD,-0.058034,0.01511344358477408,-0.07314744358477408
2019-01-17,MCD,-0.058034,0.015089642237960934,-0.07312364223796093
2019-01-18,MCD,-0.058034,0.013586097694636784,-0.07162009769463679
2019-01-22,MCD,-0.058034,0.017076842804972396,-0.0751108428049724
2019-01-23,MCD,-0.058034,0.014185585948401979,-0.07221958594840198
2019-01-24,MCD,-0.058034,0.017792289493536756,-0.07582628949353676
2019-01-25,MCD,-0.058034,0.0144370286992142,-0.07247102869921421
2019-01-28,MCD,-0.058034,0.018537178573927313,-0.07657117857392731
2019-01-29,MCD,-0.058034,0.015549193401601769,-0.07358319340160177
2019-01-30,MCD,-0.058034,0.01673950194509828,-0.07477350194509828
2019-01-31,MCD,-0.058034,0.041766970142311774,-0.09980097014231178
2019-02-01,MCD,0.006814,0.04278422420040877,-0.03597022420040877
2019-02-04,MCD,0.006814,0.04190258445137365,-0.03508858445137365
2019-02-05,MCD,0.006814,0.03875852931167534,-0.03194452931167534
2019-02-06,MCD,0.006814,0.03955532443887623,-0.03274132443887623
2019-02-07,MCD,0.006814,0.041405457626925435,-0.034591457626925434
2019-02-08,MCD,0.006814,0.04124460726996307,-0.03443060726996307
2019-02-11,MCD,0.006814,0.041061748030606554,-0.034247748030606553
2019-02-12,MCD,0.006814,0.040052217234351116,-0.033238217234351115
2019-02-13,MCD,0.006814,0.03626572919300956,-0.029451729193009563
2019-02-14,MCD,0.006814,0.03820331126301169,-0.03138931126301169
2019-02-15,MCD,0.006814,0.039116011653700884,-0.032302011653700884
2019-02-19,MCD,0.006814,0.03177229658448154,-0.024958296584481537
2019-02-20,MCD,0.006814,0.040434095377128276,-0.033620095377128276
2019-02-21,MCD,0.006814,0.03876079810762761,-0.03194679810762761
2019-02-22,MCD,0.006814,0.03830674240027402,-0.03149274240027402
2019-02-25,MCD,0.006814,0.039862196477255765,-0.033048196477255765
2019-02-26,MCD,0.006814,0.04170751145827129,-0.03489351145827129
2019-02-27,MCD,0.006814,0.03955934566576423,-0.03274534566576423
2019-02-28,MCD,0.006814,0.02420928944608656,-0.017395289446086558
2019-03-01,MCD,0.034791,0.025440185708443815,0.009350814291556188
2019-03-04,MCD,0.034791,0.02460555996513245,0.010185440034867554
2019-03-05,MCD,0.034791,0.028610118651293467,0.006180881348706535
2019-03-06,MCD,0.034791,0.023780064796268804,0.011010935203731198
2019-03-07,MCD,0.034791,0.023907597320438317,0.010883402679561685
2019-03-08,MCD,0.034791,0.02615033809681926,0.008640661903180743
2019-03-11,MCD,0.034791,0.024621881572434307,0.010169118427565696
2019-03-12,MCD,0.034791,0.024733759697353294,0.010057240302646708
2019-03-13,MCD,0.034791,0.023780064796268804,0.011010935203731198
2019-03-14,MCD,0.034791,0.024210272283315643,0.01058072771668436
2019-03-15,MCD,0.034791,0.023907597320438317,0.010883402679561685
2019-03-18,MCD,0.034791,0.02517154633970215,0.009619453660297851
2019-03-19,MCD,0.034791,0.02581891540900723,0.008972084590992774
2019-03-20,MCD,0.034791,0.025312118131176786,0.009478881868823216
2019-03-21,MCD,0.034791,0.025440185708443815,0.009350814291556188
2019-03-22,MCD,0.034791,0.02544175525532718,0.009349244744672823
2019-03-25,MCD,0.034791,0.024463200453066915,0.010327799546933088
2019-03-26,MCD,0.034791,0.025806046836438702,0.0089849531635613
2019-03-27,MCD,0.034791,0.025440185708443815,0.009350814291556188
2019-03-28,MCD,0.034791,0.024798049543419114,0.009992950456580888
2019-03-29,MCD,0.034791,0.024694437687309608,0.010096562312690394
2019-04-01,MCD,0.032963,0.023142252540464113,0.009820747459535886
2019-04-02,MCD,0.032963,0.022969203962019173,0.009993796037980826
2019-04-03,MCD,0.032963,0.022684407485108252,0.010278592514891747
2019-04-04,MCD,0.032963,0.022684407485108252,0.010278592514891747
2019-04-05,MCD,0.032963,0.0240578067677389,0.008905193232261098
2019-04-08,MCD,0.032963,0.022568156579698535,0.010394843420301465
2019-04-09,MCD,0.032963,0.022732547867998165,0.010230452132001834
2019-04-10,MCD,0.032963,0.02268232709410984,0.01028067290589016
2019-04-11,MCD,0.032963,0.022732547867998165,0.010230452132001834
2019-04-12,MCD,0.032963,0.022853692868155712,0.010109307131844287
2019-04-15,MCD,0.032963,0.02357027290322663,0.00939272709677337
2019-04-16,MCD,0.032963,0.02271017743651718,0.010252822563482818
2019-04-17,MCD,0.032963,0.02279251928404971,0.010170480715950288
2019-04-18,MCD,0.032963,0.022684407485108252,0.010278592514891747
2019-04-22,MCD,0.032963,0.02232192987413286,0.010641070125867139
2019-04-23,MCD,0.032963,0.022682368882145892,0.010280631117854107
2019-04-24,MCD,0.032963,0.02277172866202503,0.01019127133797497
2019-04-25,MCD,0.032963,0.0239830589210752,0.008979941078924799
2019-04-26,MCD,0.032963,0.022610211256310186,0.010352788743689813
2019-04-29,MCD,0.032963,0.022993337991738243,0.009969662008261757
2019-04-30,MCD,0.032963,0.0037027776539013974,0.029260222346098604
2019-05-01,MCD,0.04039,0.002944146525007298,0.037445853474992706
2019-05-02,MCD,0.04039,0.005204421462686551,0.03518557853731345
2019-05-03,MCD,0.04039,0.002944146525007298,0.037445853474992706
2019-05-06,MCD,0.04039,0.0036614471736458928,0.03672855282635411
2019-05-07,MCD,0.04039,0.00254270410019471,0.03784729589980529
2019-05-08,MCD,0.04039,0.0046959030527915675,0.03569409694720843
2019-05-09,MCD,0.04039,0.0030129430288488752,0.037377056971151124
2019-05-10,MCD,0.04039,0.0037027776539013974,0.03668722234609861
2019-05-13,MCD,0.04039,0.0035110466772125468,0.036878953322787456
2019-05-14,MCD,0.04039,0.0046959030527915675,0.03569409694720843
2019-05-15,MCD,0.04039,0.004645724066939293,0.03574427593306071
2019-05-16,MCD,0.04039,0.002740101019409708,0.03764989898059029
2019-05-17,MCD,0.04039,0.0027024643960562294,0.03768753560394377
2019-05-20,MCD,0.04039,0.0046959030527915675,0.03569409694720843
2019-05-21,MCD,0.04039,0.003703287120967687,0.036686712879032315
2019-05-22,MCD,0.04039,0.0027024643960562294,0.03768753560394377
2019-05-23,MCD,0.04039,0.0030140231321160154,0.037375976867883985
2019-05-24,MCD,0.04039,0.004645724066939293,0.03574427593306071
2019-05-28,MCD,0.04039,0.004605214992215565,0.03578478500778444
2019-05-29,MCD,0.04039,0.00449950320065132,0.03589049679934868
2019-05-30,MCD,0.04039,0.005027998768048714,0.03536200123195129
2019-05-31,MCD,0.04039,0.0071538278084234495,0.033236172191576555
2019-06-03,MCD,0.009414,0.011415903121696642,-0.0020019031216966417
2019-06-04,MCD,0.009414,0.011089790620409067,-0.001675790620409066
2019-06-05,MCD,0.009414,0.009672997305208375,-0.0002589973052083746
2019-06-06,MCD,0.009414,0.011260261943435542,-0.0018462619434355416
2019-06-07,MCD,0.009414,0.00824277964012705,0.0011712203598729497
