DATE,TICKER,actual_return,predicted_return,catboost_error
2019-01-02,MSFT,-0.084047,-0.04347740062755635,-0.04056959937244365
2019-01-03,MSFT,-0.084047,-0.044117329318428315,-0.03992967068157168
2019-01-04,MSFT,-0.084047,-0.05107098496221303,-0.032976015037786965
2019-01-07,MSFT,-0.084047,-0.047382331102132386,-0.03666466889786761
2019-01-08,MSFT,-0.084047,-0.04196884023792824,-0.04207815976207176
2019-01-09,MSFT,-0.084047,-0.04380216113678393,-0.040244838863216066
2019-01-10,MSFT,-0.084047,-0.04831378270560349,-0.035733217294396505
2019-01-11,MSFT,-0.084047,-0.04286717890247746,-0.04117982109752254
2019-01-14,MSFT,-0.084047,-0.04044718662865411,-0.043599813371345886
2019-01-15,MSFT,-0.084047,-0.041204151512011344,-0.04284284848798865
2019-01-16,MSFT,-0.084047,-0.04945033853817794,-0.034596661461822054
2019-01-17,MSFT,-0.084047,-0.04818218088463043,-0.03586481911536957
2019-01-18,MSFT,-0.084047,-0.04816498727159678,-0.03588201272840322
2019-01-22,MSFT,-0.084047,-0.04705094625822687,-0.03699605374177313
2019-01-23,MSFT,-0.084047,-0.046453123776329916,-0.03759387622367008
2019-01-24,MSFT,-0.084047,-0.048140057043884535,-0.03590694295611546
2019-01-25,MSFT,-0.084047,-0.0475567218133834,-0.0364902781866166
2019-01-28,MSFT,-0.084047,-0.048152331817457567,-0.03589466818254243
2019-01-29,MSFT,-0.084047,-0.04728794855934551,-0.036759051440654486
2019-01-30,MSFT,-0.084047,-0.04391949216011403,-0.040127507839885966
2019-01-31,MSFT,-0.084047,0.06722751454464648,-0.15127451454464647
2019-02-01,MSFT,0.028158,0.08140745203395662,-0.05324945203395662
2019-02-04,MSFT,0.028158,0.08773253402527989,-0.05957453402527989
2019-02-05,MSFT,0.028158,0.06737304349238046,-0.03921504349238046
2019-02-06,MSFT,0.028158,0.07050105751295929,-0.04234305751295929
2019-02-07,MSFT,0.028158,0.07391199981907243,-0.045753999819072425
2019-02-08,MSFT,0.028158,0.06875471208236744,-0.04059671208236744
2019-02-11,MSFT,0.028158,0.06569403614634517,-0.03753603614634517
2019-02-12,MSFT,0.028158,0.06666545259094059,-0.038507452590940586
2019-02-13,MSFT,0.028158,0.07039157821789126,-0.042233578217891254
2019-02-14,MSFT,0.028158,0.06945311111028374,-0.041295111110283736
2019-02-15,MSFT,0.028158,0.06911386987378396,-0.040955869873783954
2019-02-19,MSFT,0.028158,0.06862652281556952,-0.04046852281556952
2019-02-20,MSFT,0.028158,0.06767812320855596,-0.039520123208555955
2019-02-21,MSFT,0.028158,0.07139742817228659,-0.043239428172286584
2019-02-22,MSFT,0.028158,0.06850462364046084,-0.040346623640460835
2019-02-25,MSFT,0.028158,0.07047403206386342,-0.04231603206386342
2019-02-26,MSFT,0.028158,0.06891267350859973,-0.04075467350859972
2019-02-27,MSFT,0.028158,0.06891267350859973,-0.04075467350859972
2019-02-28,MSFT,0.028158,0.028058548374022066,9.945162597793308e-05
2019-03-01,MSFT,0.077181,0.02814828451001597,0.04903271548998403
2019-03-04,MSFT,0.077181,0.028317456122814458,0.04886354387718554
2019-03-05,MSFT,0.077181,0.027855572278674016,0.04932542772132598
2019-03-06,MSFT,0.077181,0.028577651794494716,0.048603348205505284
2019-03-07,MSFT,0.077181,0.027766304370937606,0.049414695629062394
2019-03-08,MSFT,0.077181,0.02642132897957971,0.05075967102042029
2019-03-11,MSFT,0.077181,0.028349037203316184,0.048831962796683816
2019-03-12,MSFT,0.077181,0.028623247861737984,0.048557752138262016
2019-03-13,MSFT,0.077181,0.02818557244030553,0.048995427559694466
2019-03-14,MSFT,0.077181,0.02824964374191926,0.04893135625808074
2019-03-15,MSFT,0.077181,0.02843956319563285,0.04874143680436715
2019-03-18,MSFT,0.077181,0.028796562884321204,0.048384437115678795
2019-03-19,MSFT,0.077181,0.02889610967998317,0.04828489032001683
2019-03-20,MSFT,0.077181,0.02843956319563285,0.04874143680436715
2019-03-21,MSFT,0.077181,0.028484174005572637,0.04869682599442736
2019-03-22,MSFT,0.077181,0.028544461573356838,0.04863653842664316
2019-03-25,MSFT,0.077181,0.033051134148234004,0.044129865851765995
2019-03-26,MSFT,0.077181,0.028236988287780047,0.04894401171221995
2019-03-27,MSFT,0.077181,0.02844623551462175,0.04873476448537825
2019-03-28,MSFT,0.077181,0.023730676219370327,0.05345032378062967
2019-03-29,MSFT,0.077181,0.039041336733165996,0.038139663266834004
2019-04-01,MSFT,0.052754,0.038724959115437524,0.014029040884562478
2019-04-02,MSFT,0.052754,0.035818166863471945,0.016935833136528057
2019-04-03,MSFT,0.052754,0.03588797710098245,0.01686602289901755
2019-04-04,MSFT,0.052754,0.03580551140933273,0.01694848859066727
2019-04-05,MSFT,0.052754,0.03318061356888455,0.019573386431115454
2019-04-08,MSFT,0.052754,0.03593739509184167,0.016816604908158332
2019-04-09,MSFT,0.052754,0.032735715310682534,0.02001828468931747
2019-04-10,MSFT,0.052754,0.0333303520137199,0.0194236479862801
2019-04-11,MSFT,0.052754,0.035818166863471945,0.016935833136528057
2019-04-12,MSFT,0.052754,0.03577868915247838,0.016975310847521623
2019-04-15,MSFT,0.052754,0.03580551140933273,0.01694848859066727
2019-04-16,MSFT,0.052754,0.03294981897083133,0.01980418102916867
2019-04-17,MSFT,0.052754,0.03208804687151787,0.020665953128482135
2019-04-18,MSFT,0.052754,0.035818166863471945,0.016935833136528057
2019-04-22,MSFT,0.052754,0.036272286365246084,0.016481713634753918
2019-04-23,MSFT,0.052754,0.036374216018111645,0.016379783981888357
2019-04-24,MSFT,0.052754,0.036272286365246084,0.016481713634753918
2019-04-25,MSFT,0.052754,0.03270533071612151,0.020048669283878495
2019-04-26,MSFT,0.052754,0.03438726995245934,0.018366730047540664
2019-04-29,MSFT,0.052754,0.03580551140933273,0.01694848859066727
2019-04-30,MSFT,0.052754,0.04038071109377109,0.012373288906228914
2019-05-01,MSFT,0.107343,0.040497963027330136,0.06684503697266986
2019-05-02,MSFT,0.107343,0.04095413132103327,0.06638886867896673
2019-05-03,MSFT,0.107343,0.04287931820937722,0.06446368179062278
2019-05-06,MSFT,0.107343,0.040935638448762586,0.06640736155123741
2019-05-07,MSFT,0.107343,0.03751298190862924,0.06983001809137075
2019-05-08,MSFT,0.107343,0.044197791285158064,0.06314520871484193
2019-05-09,MSFT,0.107343,0.0403990071859186,0.0669439928140814
2019-05-10,MSFT,0.107343,0.0403990071859186,0.0669439928140814
2019-05-13,MSFT,0.107343,0.04105753762387129,0.0662854623761287
2019-05-14,MSFT,0.107343,0.04052717616748289,0.06681582383251711
2019-05-15,MSFT,0.107343,0.04105753762387129,0.0662854623761287
2019-05-16,MSFT,0.107343,0.04115708441953325,0.06618591558046674
2019-05-17,MSFT,0.107343,0.04080543631290692,0.06653756368709307
2019-05-20,MSFT,0.107343,0.03751298190862924,0.06983001809137075
2019-05-21,MSFT,0.107343,0.044969731983839696,0.0623732680161603
2019-05-22,MSFT,0.107343,0.040497963027330136,0.06684503697266986
2019-05-23,MSFT,0.107343,0.040497963027330136,0.06684503697266986
2019-05-24,MSFT,0.107343,0.03451588578564948,0.07282711421435051
2019-05-28,MSFT,0.107343,0.039722839629240156,0.06762016037075984
2019-05-29,MSFT,0.107343,0.0403990071859186,0.0669439928140814
